1,65,0.680459,0.540875,5.01968,4.9904,10.111
1,66,0.651001,0.515243,4.83286,4.78875,9.97
1,67,0.681784,0.541067,4.91889,4.87528,10.444
1,68,0.697533,0.503313,4.81647,4.78157,14.868
1,69,0.622201,0.492071,4.75928,4.73218,10.012
1,70,0.645147,0.515932,4.73993,4.7127,10.107
1,71,0.616867,0.487444,4.6554,4.6292,10.219
1,72,0.762735,0.53436,4.75139,4.69545,18.332
1,73,0.635992,0.505513,4.78706,4.78967,10.664
1,74,0.648351,0.524473,4.70488,4.65273,10.19
1,75,0.690766,0.553513,4.63504,4.59909,11.512
1,76,0.728345,0.493713,4.57862,4.51243,18.849
1,77,0.755577,0.54381,4.4773,4.41494,18.129
1,78,0.669618,0.498772,4.27279,4.22963,14.915
1,79,0.655622,0.524584,4.41714,4.3559,10.395
1,80,0.650652,0.51604,4.29672,4.2655,11.965
1,81,0.623099,0.507445,4.33946,4.31651,10.421
1,82,0.680046,0.53179,4.44193,4.38661,13.576
1,83,0.72377,0.503722,4.47032,4.41214,20.324
1,84,0.690235,0.506795,4.37368,4.33451,16.259
1,85,0.619099,0.50577,4.36779,4.33471,10.7
1,86,0.709719,0.516463,4.50575,4.43596,18.504
1,87,0.694453,0.514797,4.32051,4.24901,16.321
1,88,0.69778,0.509792,4.27235,4.22691,18.405
1,89,0.697587,0.516148,4.49956,4.44293,17.997
1,90,0.724055,0.536644,4.0374,4.00399,17.693
1,91,0.690569,0.525844,4.21693,4.17074,16.752
1,92,0.698462,0.526679,4.23053,4.2186,17.595
1,93,0.682901,0.525783,4.12031,4.08569,16.286
1,94,0.682669,0.531456,4.18723,4.15252,15.821
1,95,0.708801,0.539359,4.2879,4.21387,17.909
1,96,0.695051,0.492884,4.05962,4.01942,20.464
1,97,0.687402,0.500144,4.19887,4.1391,20.348
1,98,0.712447,0.526681,4.24741,4.18793,20.253
1,99,0.625902,0.531003,4.02712,3.98858,10.456
1,100,0.716314,0.529244,3.88744,3.84004,20.806
2,1,1.56805,0.420045,11.7017,11.8327,1.389
2,2,0.819522,0.479022,9.45186,9.49286,0.806
2,3,0.711714,0.365714,7.64842,7.68609,1.209
2,4,1.00752,0.699521,7.93684,7.72159,1.425
2,5,0.928444,0.629844,7.43671,7.27251,1.714
2,6,0.786021,0.495187,8.11,8.1435,1.993
2,7,0.777189,0.485189,7.90946,7.79903,2.317
2,8,0.823276,0.543151,8.22379,8.00541,2.543
2,9,0.733895,0.454784,8.40166,8.32333,2.846
2,10,0.822536,0.540236,9.10408,9.13738,3.19
2,11,0.748929,0.467566,8.20887,8.15023,3.51
2,12,0.840422,0.563256,7.99242,7.85867,3.745
2,13,0.834424,0.563808,7.96632,7.92039,3.952
2,14,0.780454,0.51824,8.49469,8.38248,4.128
2,15,0.822815,0.559748,8.7741,8.73777,4.442
2,16,0.82988,0.554567,7.76945,7.80139,4.948
2,17,0.771868,0.505397,8.27159,8.12589,5.067
2,18,0.781426,0.515371,7.78882,7.70888,5.382
2,19,0.7814,0.518768,8.47966,8.3515,5.606
2,20,0.803984,0.493484,8.08815,8.018,5.842
2,21,0.768273,0.505273,8.13675,8.02423,6.17
2,22,0.77204,0.505722,8.26651,8.16146,6.547
2,23,1.21579,0.596961,7.76511,7.61928,15.922
2,24,0.791482,0.524524,7.9505,7.85567,7.167
2,25,0.790278,0.533598,8.18325,8.05237,7.168
2,26,0.691282,0.457628,8.70855,8.73613,6.826
2,27,0.821703,0.557962,7.94483,7.86357,7.964
2,28,1.05531,0.46863,7.80843,7.72839,17.528
2,29,0.807693,0.575555,7.71819,7.67557,7.504
2,30,0.822673,0.569273,8.16843,8.13037,8.482
2,31,0.786486,0.532003,7.81812,7.71815,8.868
2,32,1.14355,0.534429,8.3764,8.16162,20.605
2,33,1.08467,0.607432,7.28081,7.03427,17.635
2,34,0.713878,0.483585,7.23745,7.20559,8.737
2,35,0.721956,0.493985,7.26025,7.14408,8.907
2,36,1.07548,0.584645,6.85413,6.74497,19.694
2,37,1.0608,0.613885,7.47611,7.18109,18.439
2,38,0.707903,0.500561,6.7105,6.70858,8.782
2,39,0.831311,0.529592,6.70796,6.6876,12.033
2,40,0.674819,0.465944,6.30632,6.20637,9.343
2,41,0.978766,0.53362,6.35817,6.26405,20.479
2,42,0.987143,0.591334,6.33799,6.09785,18.534
2,43,0.766665,0.580618,6.48801,6.41775,8.922
2,44,0.648486,0.464259,6.16641,6.14327,9.06
2,45,0.825471,0.566115,6.1389,6.05723,13.06
2,46,0.887847,0.469782,5.90553,5.80018,20.315
2,47,0.819925,0.480372,6.08169,5.99324,17.8
2,48,0.802607,0.468857,6.17644,6.00536,16.766
2,49,0.730671,0.563712,6.02917,5.98755,9.123
2,50,0.753091,0.586951,5.93075,5.91067,9.253
2,51,0.858964,0.523277,5.97262,5.93193,17.985
2,52,0.762791,0.475772,5.92568,5.86284,16.657
2,53,0.831033,0.532656,5.41246,5.35253,17.638
2,54,0.705656,0.48223,5.70573,5.65888,13.53
2,55,0.662749,0.508386,5.52442,5.52478,9.475
2,56,0.663696,0.513017,5.2524,5.21688,9.403
2,57,0.71209,0.537265,5.55643,5.50753,12.268
2,58,0.706769,0.551838,5.29259,5.24189,10.003
2,59,0.723319,0.549929,5.20254,5.10524,11.429
2,60,0.707774,0.52319,5.16172,5.13442,12.402
2,61,0.68975,0.547307,5.23097,5.16609,9.684
2,62,0.654423,0.513584,5.09286,5.01305,9.719
2,63,0.686279,0.546025,5.17775,5.11508,9.86
2,64,0.655169,0.511591,5.15887,5.11389,10.256
2,65,0.646398,0.509829,5.00643,4.99215,9.908
2,66,0.660229,0.52438,4.91399,4.85457,9.988
2,67,0.621754,0.488172,4.84215,4.79872,9.953
2,68,0.619402,0.491931,4.86052,4.84625,9.655
2,69,0.637593,0.500419,4.75027,4.70894,10.514
2,70,0.667776,0.538004,4.85465,4.81328,10.112
2,71,0.642867,0.514529,4.74407,4.71815,10.168
2,72,0.687194,0.48275,4.83543,4.80461,16.437
2,73,0.789774,0.579692,4.67442,4.58821,16.073
2,74,0.624149,0.499987,4.57905,4.52709,10.225
2,75,0.6615,0.49494,4.5553,4.50864,13.892
2,76,0.698438,0.510359,4.59965,4.54264,15.813
2,77,0.787253,0.545889,4.87036,4.83456,20.758
2,78,0.741375,0.53076,4.38309,4.31789,17.267
2,79,0.630243,0.497939,4.46566,4.4187,11.562
2,80,0.592815,0.464253,4.29578,4.24938,11.383
2,81,0.622779,0.504593,4.42344,4.41365,10.655
2,82,0.654742,0.527193,4.42468,4.37924,11.624
2,83,0.706615,0.528072,4.53598,4.49728,16.535
2,84,0.72601,0.519915,4.27866,4.21953,19.221
2,85,0.640547,0.527559,4.37122,4.36193,10.699
2,86,0.700616,0.507348,4.29266,4.22241,18.519
2,87,0.688155,0.505971,4.17352,4.13798,17.674
2,88,0.73269,0.546043,4.46125,4.3814,18.379
2,89,0.736161,0.525509,4.04464,3.95741,20.909
2,90,0.703667,0.520656,4.2903,4.26843,18.29
2,91,0.587471,0.486988,4.15494,4.11233,10.141
2,92,0.702854,0.499191,4.11843,4.05526,20.857
2,93,0.693203,0.497193,4.13586,4.09524,20.302
2,94,0.704894,0.528691,4.03785,4.00726,18.437
2,95,0.711276,0.540771,4.04003,3.95555,18.047
2,96,0.640739,0.487166,4.07314,3.99803,16.46
2,97,0.661321,0.497599,4.13971,4.10712,16.601
2,98,0.661254,0.499499,4.04085,4.00847,16.621
2,99,0.703176,0.530438,4.05286,4.02239,17.993
2,100,0.663755,0.503075,4.03573,4.0049,16.833
3,1,1.50505,0.359046,10.7297,10.8637,1.385
3,2,1.13602,0.305522,6.57336,6.61286,0.778
3,3,0.835333,0.492349,9.82559,9.86692,1.203
3,4,0.717021,0.411021,8.31659,8.35109,1.414
3,5,0.916245,0.622645,7.25951,7.09431,1.688
3,6,0.847521,0.557188,7.65084,7.518,1.988
3,7,0.785047,0.504475,9.74389,9.77632,2.238
3,8,0.884151,0.594276,8.88954,8.79817,2.628
3,9,0.789784,0.518118,8.38044,8.30088,2.773
3,10,0.788536,0.510536,8.37778,8.31088,3.144
3,11,0.760475,0.475839,8.01379,8.04888,3.543
3,12,0.842006,0.572506,8.07326,7.93734,3.638
3,13,0.835116,0.568501,8.52163,8.39802,3.907
3,14,0.819883,0.556597,7.96191,7.92127,4.143
3,15,0.810882,0.546348,8.02117,7.91784,4.463
3,16,0.826755,0.548068,8.66496,8.51346,4.99
3,17,0.812457,0.543457,8.25825,8.22972,5.142
3,18,0.78176,0.516371,7.84627,7.76511,5.351
3,19,0.794242,0.529295,8.79477,8.77209,5.684
3,20,0.763735,0.499935,8.31536,8.29646,5.905
3,21,0.943226,0.590512,8.04447,7.79981,8.314
3,22,0.779632,0.51195,8.16511,8.10524,6.58
3,23,1.168,0.541396,8.04525,7.9873,16.1
3,24,0.795524,0.527983,8.52101,8.3848,7.214
3,25,0.791479,0.534039,8.11634,8.02566,7.195
3,26,1.06351,0.53986,7.7771,7.68249,15.313
3,27,0.813888,0.549777,8.10791,8.06732,7.957
3,28,1.22281,0.602988,8.80855,8.66384,19.337
3,29,0.921211,0.462349,7.90755,7.74938,13.856
3,30,0.817941,0.533674,8.14104,8.07258,9.448
3,31,0.780455,0.529616,7.60003,7.62896,8.725
3,32,1.01043,0.516336,7.72458,7.65373,16.624
3,33,1.01992,0.527736,7.67137,7.45825,18.13
3,34,0.878265,0.539324,7.42654,7.40621,12.888
3,35,0.720986,0.499443,7.03463,6.94612,8.653
3,36,0.949813,0.543313,6.90287,6.78276,16.416
3,37,1.01099,0.506481,6.59132,6.48856,20.81
3,38,0.824167,0.561009,7.05275,6.92472,11.203
3,39,0.675926,0.472824,6.55579,6.50258,8.836
3,40,0.702195,0.49202,6.31856,6.26783,9.382
3,41,0.941158,0.579255,6.39604,6.29265,16.637
3,42,0.897026,0.498811,6.2233,6.05437,18.662
3,43,0.677247,0.490293,6.08641,6.03948,8.959
3,44,0.66726,0.470919,6.04975,5.98162,9.605
3,45,0.656561,0.472761,5.95757,5.89035,9.243
3,46,0.847348,0.501196,5.87713,5.8061,16.7
3,47,0.792777,0.444394,5.84608,5.75936,18.257
3,48,,,,,
3,49,0.673039,0.503182,5.84962,5.80883,9.277
3,50,0.649972,0.485192,5.67783,5.63749,9.228
3,51,0.660807,0.509729,5.52369,5.38455,8.571
3,52,0.855292,0.506811,5.40514,5.34943,20.331
3,53,0.892808,0.567298,5.86613,5.75204,18.12
3,54,0.818843,0.500176,5.49741,5.42421,19.213
3,55,0.649386,0.494313,5.51393,5.46004,9.502
3,56,0.640518,0.488589,5.30539,5.23401,9.502
3,57,0.651582,0.499775,5.23366,5.19933,9.678
3,58,0.665322,0.517442,5.34913,5.33225,9.586
3,59,0.676489,0.53015,5.21636,5.1827,9.666
3,60,0.656758,0.476208,5.30491,5.26018,12.088
3,61,0.648521,0.500964,4.99623,4.98228,10.028
3,62,0.663827,0.523972,5.06677,5.01904,9.706
3,63,0.625597,0.484883,4.98951,4.95875,9.884
3,64,0.648888,0.506451,4.89112,4.86134,10.153
3,65,0.654383,0.517384,4.97519,4.93046,9.942
3,66,0.630942,0.495108,4.9858,4.97224,9.979
3,67,0.662516,0.529427,4.84729,4.78879,9.951
3,68,0.758579,0.546476,4.8971,4.89195,16
3,69,0.636318,0.50771,4.68158,4.61003,9.864
3,70,0.647019,0.518205,4.73433,4.69276,10.049
3,71,0.685769,0.556417,4.84004,4.81338,10.229
3,72,0.793307,0.526515,4.72376,4.67076,20.328
3,73,0.745995,0.492844,4.85295,4.79892,19.611
3,74,0.646677,0.508109,4.57049,4.54544,10.277
3,75,0.663274,0.532901,4.67105,4.59375,10.891
3,76,0.696137,0.479058,4.52186,4.50877,18.387
3,77,0.691969,0.494657,4.56618,4.49839,16.92
3,78,0.6898,0.479056,4.47751,4.41305,18.303
3,79,0.716333,0.521941,4.43451,4.39472,17.144
3,80,0.632854,0.512429,4.41322,4.36559,10.722
3,81,0.621273,0.498755,4.37172,4.33738,11.079
3,82,0.610889,0.49467,4.49185,4.43316,10.609
3,83,0.705278,0.513628,4.34852,4.27536,17.842
3,84,0.696142,0.513071,4.23681,4.18735,17.274
3,85,0.621195,0.509206,4.37046,4.33725,10.582
3,86,0.724094,0.533582,4.29636,4.24924,18.289
3,87,0.728708,0.541984,4.39883,4.34071,18.13
3,88,0.714703,0.526464,4.28209,4.2034,18.599
3,89,0.683431,0.513443,4.43477,4.4006,16.88
3,90,0.738624,0.530724,4.17317,4.11992,20.798
3,91,0.690307,0.522132,4.23531,4.16807,17.012
3,92,0.727105,0.563497,4.21564,4.19187,16.808
3,93,0.656645,0.499151,4.15809,4.08058,16.347
3,94,0.705171,0.527022,4.2967,4.21197,18.661
3,95,0.731666,0.535351,4.2583,4.19709,20.989
3,96,0.733303,0.533313,4.127,4.06664,20.288
3,97,0.698054,0.49992,4.23671,4.20781,20.441
3,98,0.692857,0.495969,4.06441,4.02588,20.444
3,99,0.616944,0.522934,4.00196,3.98351,10.321
3,100,0.688746,0.506146,4.24829,4.20045,20.444
4,1,1.90805,0.701046,5.77574,5.92874,1.452
4,2,0.775523,0.447023,8.82886,8.86736,0.775
4,3,0.750334,0.41,8.398,8.104,1.191
4,4,0.808522,0.484522,6.8016,6.58985,1.493
4,5,0.990245,0.684845,7.37152,7.20672,1.746
4,6,0.752855,0.463021,9.10884,9.14217,1.987
4,7,0.753761,0.466618,7.65689,7.54689,2.285
4,8,1.06015,0.663276,8.6818,8.47967,3.584
4,9,0.885007,0.605007,7.48,7.40111,2.857
4,10,0.841137,0.561137,8.69229,8.52479,3.166
4,11,0.76693,0.484566,7.77179,7.71597,3.505
4,12,0.771006,0.503423,8.2181,8.16901,3.614
4,13,0.746424,0.472194,7.70364,7.58287,4.014
4,14,0.773669,0.509883,7.86614,7.82535,4.163
4,15,0.778949,0.518015,7.70098,7.59758,4.419
4,16,0.793506,0.519381,8.48584,8.39215,4.924
4,17,0.790692,0.534398,7.78902,7.76002,4.921
4,18,0.866427,0.609594,8.07633,8.0505,5.186
4,19,0.782717,0.522874,7.94215,7.81441,5.564
4,20,0.777485,0.520435,8.28626,8.21516,5.755
4,21,0.842846,0.583941,8.18958,8.12491,6.079
4,22,0.743859,0.478223,8.08325,8.02248,6.531
4,23,1.14414,0.61818,8.29431,8.22636,13.52
4,24,0.931817,0.50715,8.18157,8.02027,11.427
4,25,0.790239,0.532279,8.33867,8.24826,7.205
4,26,1.14348,0.519476,8.22081,7.94789,18.08
4,27,0.808296,0.531556,8.10674,7.99003,8.342
4,28,1.16081,0.566061,8.90329,8.72525,18.552
4,29,0.943523,0.496454,8.56774,8.3776,14.492
4,30,0.870208,0.485141,8.68032,8.55785,12.893
4,31,0.784133,0.5361,8.04165,7.90926,8.626
4,32,1.06699,0.532337,8.04766,7.98225,18.056
4,33,1.14946,0.588101,7.82385,7.677,20.715
4,34,0.734766,0.508148,7.19902,7.13746,8.603
4,35,0.707329,0.484872,7.07787,6.98892,8.695
4,36,0.924258,0.485147,6.67214,6.50052,17.816
4,37,0.982077,0.54732,6.82876,6.71298,17.025
4,38,0.783562,0.575667,7.05041,7.02286,8.806
4,39,0.681773,0.479004,6.72177,6.69438,8.828
4,40,0.791921,0.585346,6.69569,6.64489,9.267
4,41,1.13711,0.689695,6.49505,6.32708,20.496
4,42,1.00422,0.610074,6.21678,6.11936,18.466
4,43,0.773201,0.503061,6.43493,6.37284,12.938
4,44,0.653874,0.462578,6.18492,6.13919,9.395
4,45,0.718406,0.537628,6.16651,6.07667,9.068
4,46,1.01704,0.642262,6.43151,6.34486,19.205
4,47,0.828927,0.479608,6.18299,6.09558,18.345
4,48,0.871088,0.605817,6.06408,5.97002,14.215
4,49,0.66306,0.494019,5.796,5.73467,9.228
4,50,0.724672,0.540152,5.72786,5.64768,9.2
4,51,0.784907,0.461358,5.65581,5.55697,18.399
4,52,0.769601,0.482139,6.13725,6.1131,16.691
4,53,0.863545,0.553922,5.54269,5.48409,18.351
4,54,0.794547,0.528047,5.73544,5.63716,16.173
4,55,0.635751,0.481823,5.4465,5.39199,9.443
4,56,0.670929,0.519179,5.3163,5.26345,9.47
4,57,0.669617,0.517442,5.31793,5.28369,9.694
4,58,0.670236,0.520891,5.29542,5.24436,9.651
4,59,0.721999,0.565202,5.24963,5.25195,10.316
4,60,0.710175,0.548742,5.19967,5.1522,10.843
4,61,0.71162,0.565259,5.23949,5.20798,9.952
4,62,0.683666,0.542166,5.30479,5.28938,9.758
4,63,0.640709,0.501566,5.01987,5.00464,9.749
4,64,0.778655,0.546843,5.13897,5.03995,16.541
4,65,0.671046,0.5344,5.0373,5.02298,9.889
4,66,0.624533,0.489639,4.97364,4.89908,9.904
4,67,0.666442,0.533218,4.92885,4.90057,9.992
4,68,0.773566,0.53761,5.10631,5.03165,17.943
4,69,0.665957,0.534754,4.82925,4.77262,10.082
4,70,0.684106,0.554877,4.94481,4.88914,10.107
4,71,0.606277,0.478066,4.64904,4.63625,10.149
4,72,0.670085,0.538029,4.81359,4.76055,10.577
4,73,0.707269,0.506818,4.79845,4.75419,16.304
4,74,0.693502,0.556475,4.72943,4.69402,11.288
4,75,0.649342,0.504528,4.62793,4.56409,10.955
4,76,0.75873,0.500704,4.68195,4.57942,20.778
4,77,0.619982,0.491774,4.44224,4.39108,9.832
4,78,0.719057,0.508596,4.58517,4.546,18.404
4,79,0.719726,0.542663,4.60771,4.51538,15.669
4,80,0.610729,0.492167,4.5143,4.50413,10.546
4,81,0.620533,0.499546,4.33602,4.27698,10.965
4,82,0.620183,0.504378,4.47757,4.41863,10.573
4,83,0.700448,0.493412,4.5727,4.52364,18.067
4,84,0.742917,0.550108,4.54117,4.48059,18.076
4,85,0.622454,0.498195,4.2634,4.254,10.624
4,86,0.700978,0.509234,4.255,4.21993,18.417
4,87,0.704801,0.514594,4.48517,4.42884,18.495
4,88,0.762806,0.575954,4.41483,4.34695,18.293
4,89,0.709725,0.528421,4.34524,4.25453,17.947
4,90,0.682358,0.510914,4.38532,4.37315,17.174
4,91,0.67122,0.496726,4.19174,4.15792,17.703
4,92,0.717682,0.541932,4.32675,4.26063,18.039
4,93,0.698582,0.502066,4.2589,4.25017,20.361
4,94,0.680332,0.502843,4.15962,4.09418,17.508
4,95,0.663668,0.506404,4.09239,4.04901,16.651
4,96,0.646679,0.490658,4.12193,4.079,16.713
4,97,0.659003,0.495529,3.91457,3.88239,16.671
4,98,0.650522,0.489052,4.04574,4.01321,16.629
4,99,0.647602,0.513369,4.01448,3.96038,14.875
4,100,0.668988,0.524638,4.23754,4.20541,16.131
5,1,0.939046,0.499046,9.95174,10.0027,0.537
5,2,0.865523,0.531523,10.1809,10.2204,0.785
5,3,1.034,0.685,9.11667,9.15467,1.214
5,4,0.953772,0.630522,7.9726,8.01435,1.492
5,5,0.821845,0.513045,7.83912,7.68772,1.763
5,6,0.883688,0.590355,8.47918,8.51368,2.03
5,7,0.838047,0.553619,8.2469,8.2799,2.266
5,8,0.880402,0.596152,8.99505,8.90405,2.575
5,9,0.76623,0.492896,8.54712,8.46912,2.789
5,10,1.09964,0.525837,9.145,9.0142,6.508
5,11,0.755476,0.476658,7.6938,7.63534,3.471
5,12,0.795257,0.529173,7.84935,7.71377,3.601
5,13,0.77504,0.509886,8.41634,8.2161,3.877
5,14,0.878955,0.610669,8.30671,8.19543,4.214
5,15,0.790816,0.528216,8.82065,8.65078,4.426
5,16,0.783444,0.510381,8.29835,8.26779,4.922
5,17,0.739516,0.48081,8.00455,7.86032,4.929
5,18,0.807428,0.548428,7.93784,7.91189,5.222
5,19,0.834243,0.569243,8.48273,8.46,5.639
5,20,0.799936,0.544236,8.39262,8.27187,5.728
5,21,0.785322,0.514513,8.02344,8.00663,6.367
5,22,0.825224,0.557042,8.26908,8.20889,6.598
5,23,0.727094,0.496485,8.51606,8.41197,5.935
5,24,0.929526,0.554359,8.34595,8.30345,10.035
5,25,0.7908,0.53464,7.83879,7.74803,7.157
5,26,1.17367,0.5734,8.77383,8.61129,17.483
5,27,0.835816,0.563001,8.21382,8.09682,8.378
5,28,1.13178,0.615133,8.64802,8.45624,16.147
5,29,1.08618,0.482765,8.09727,7.92603,19.515
5,30,0.771209,0.516242,8.21926,8.14886,8.55
5,31,0.770843,0.52394,7.90056,7.86498,8.627
5,32,1.04199,0.530713,7.8558,7.63311,18.315
5,33,0.976102,0.517314,7.67214,7.54496,16.923
5,34,0.721237,0.494355,7.42523,7.36385,8.604
5,35,0.727215,0.504044,7.10205,7.04273,8.74
5,36,0.988315,0.528565,7.17518,7.06457,18.501
5,37,1.03959,0.544321,7.25286,7.01497,20.42
5,38,0.782931,0.529431,6.43032,6.3025,10.752
5,39,0.743492,0.530184,6.59911,6.54673,9.318
5,40,0.683371,0.475446,6.54912,6.52387,9.262
5,41,0.869087,0.504452,6.40173,6.24963,16.761
5,42,0.95829,0.564242,6.68008,6.46449,18.464
5,43,0.784132,0.446644,6.22922,6.08236,16.24
5,44,0.685693,0.497079,6.02072,5.99772,9.271
5,45,0.655562,0.475317,6.10219,6.0791,9.058
5,46,0.809285,0.495328,6.01804,5.90222,16.195
5,47,0.881503,0.509843,5.62972,5.58628,18.484
5,48,0.968089,0.642089,5.93193,5.84555,17.502
5,49,0.736816,0.523244,6.06723,6.011,11.578
5,50,0.731633,0.560533,5.83655,5.77701,9.528
5,51,0.832378,0.50479,5.75775,5.65865,18.602
5,52,0.817198,0.468698,5.43376,5.3789,20.358
5,53,0.911508,0.594263,5.59402,5.47974,18.875
5,54,0.7139,0.570863,5.50084,5.49928,8.604
5,55,0.792715,0.528406,5.47773,5.37799,15.114
5,56,0.676805,0.52543,5.36951,5.33395,9.444
5,57,0.700653,0.529583,5.59533,5.50915,9.739
5,58,0.673599,0.519064,5.23141,5.19811,9.978
5,59,0.737966,0.52844,5.31575,5.1718,13.782
5,60,0.650193,0.496759,5.04034,5.00889,10.27
5,61,0.638981,0.492227,5.02456,4.96051,9.992
5,62,0.676554,0.536231,5.23002,5.18221,9.687
5,63,0.6999,0.5599,5.16062,5.09894,9.995
5,64,0.644,0.499359,4.9801,4.93518,10.321
5,65,0.6484,0.510831,5.03203,4.98718,9.945
5,66,0.67114,0.521397,4.94131,4.89704,9.897
5,67,0.639652,0.50501,4.85326,4.80986,10.098
5,68,0.827346,0.587052,4.83616,4.77613,18.224
5,69,0.649117,0.51145,4.98365,4.9568,10.585
5,70,0.608535,0.479378,4.77924,4.72356,10.093
5,71,0.672616,0.512517,4.68782,4.62287,12.703
5,72,0.623419,0.490572,4.58823,4.54904,10.671
5,73,0.818257,0.571832,4.79619,4.7429,20.073
5,74,0.637435,0.51453,4.51272,4.46046,10.11
5,75,0.652929,0.522529,4.58947,4.56564,10.88
5,76,0.74202,0.541297,4.69312,4.62549,17.005
5,77,0.767273,0.567768,4.47387,4.38164,17.053
5,78,0.709699,0.483494,4.46915,4.44322,18.508
5,79,0.715133,0.476614,4.34916,4.27455,19.879
5,80,0.61788,0.498767,4.53732,4.50187,10.59
5,81,0.632596,0.511805,4.38626,4.36407,10.862
5,82,0.605744,0.490817,4.41319,4.40321,10.489
5,83,0.738895,0.54057,4.43885,4.36568,18.34
5,84,0.730609,0.532704,4.58827,4.49432,18.529
5,85,0.618961,0.507137,4.23699,4.21561,10.564
5,86,0.621398,0.519118,4.29067,4.23367,9.782
5,87,0.711917,0.522009,4.27881,4.22129,18.409
5,88,0.698876,0.509194,4.08157,4.04769,18.634
5,89,0.704512,0.509074,4.22692,4.20456,18.251
5,90,0.618556,0.515467,4.31076,4.27903,10.263
5,91,0.686024,0.504848,4.14693,4.09225,18.353
5,92,0.694705,0.512347,4.06517,4.02056,17.511
5,93,0.690185,0.518583,3.94915,3.92548,16.674
5,94,0.724589,0.523014,4.18749,4.11603,21.135
5,95,0.697385,0.492911,4.29718,4.23567,20.498
5,96,0.723107,0.52993,4.14074,4.10216,20.632
5,97,0.719077,0.531211,4.19564,4.12517,20.276
5,98,0.71141,0.51538,4.0015,3.95287,20.37
5,99,0.688502,0.508017,4.2459,4.19706,19.88
5,100,0.673919,0.491519,4.16587,4.07891,20.297
6,1,1.41805,0.982047,2.62374,1.67374,0.53
